terror,longitude,latitude
terror,69.843706,32.337466
terror,66.962254,30.081438
terror,71.445165,33.602091
terror,69.252265,29.90089
terror,37.745,48.145278
terror,-72.457974,8.412236
terror,0.013595,14.781106
terror,43.01949,15.305307
terror,70.821924,33.718056
terror,71.430131,34.866649
terror,12.183489,51.059049
terror,81.669508,19.601621
terror,65.865516,36.386884
terror,73.23679,19.166785
terror,39.717336,41.002512
terror,13.275937,32.893542
terror,20.0555,32.094011
terror,20.081492,32.121454
terror,34.365873,31.415948
terror,94.02649,25.272631
terror,44.213902,15.358399
terror,64.29845,35.687501
terror,62.032097,32.501463
terror,101.274922,6.878992
terror,43.698056,34.5625
terror,44.257377,33.205814
terror,44.385498,33.21539
terror,44.153611,33.464444
terror,43.86549,33.165289
terror,69.829295,37.132138
terror,68.649842,32.92204
terror,68.866277,36.72835
terror,65.710162,31.618768
terror,68.705193,35.948383
terror,64.632048,31.81376
terror,65.484755,36.304119
terror,31.216103,30.062606
terror,29.764839,31.105773
terror,62.118494,32.374492
terror,-0.027987,16.263981
terror,15.092017,32.377533
terror,-72.061275,7.02115
terror,40.3675,36.640833
terror,70.821924,33.718056
terror,36.299684,33.470217
terror,39.2333,48.7333
terror,37.810278,47.098056
terror,71.598332,34.011163
terror,-7.465569,54.828933
terror,-7.465569,54.828933
terror,-13.712222,9.509167
terror,45.033129,12.798801
terror,48.460135,15.844022
terror,44.488947,33.305081
terror,43.295,35.798611
terror,12.380308,10.484913
terror,44.194206,15.369418
terror,45.033129,12.798801
terror,44.194206,15.369418
terror,67.129722,25.02271
terror,89.434441,25.303383
terror,7.341397,10.297885
terror,101.85882,6.117331
terror,74.555116,34.16047
terror,74.84047,33.68056
terror,75.11464,33.935438
terror,44.633333,33.75
terror,44.412959,33.330474
terror,44.370668,33.373689
terror,44.40844,33.342742
terror,44.34494,33.268315
terror,44.411096,33.387476
terror,70.785075,34.267438
terror,69.144205,34.819393
terror,68.759211,36.330218
terror,68.925811,33.93706
terror,36.873459,36.202101
terror,80.816123,18.790598
terror,122.701115,7.807529
terror,71.529884,34.738413
terror,32.901032,24.088088
terror,23.283384,24.187631
terror,23.729383,37.984459
terror,49.1825,11.284722
terror,49.18274,11.284243
terror,49.1825,11.284722
terror,44.731721,13.702802
terror,49.127513,14.531382
terror,64.132245,26.95827
terror,37.197222,36.4825
terror,61.138411,25.389026
terror,37.212777,36.658461
terror,63.470991,25.263071
terror,-5.018889,14.138889
terror,41.460836,31.392495
terror,12.19304,10.612418
terror,12.193967,10.612186
terror,6.782386,12.779693
terror,20.082436,32.111164
terror,20.120792,32.076644
terror,20.079898,32.111081
terror,20.099405,32.07878
terror,7.43316,10.518283
terror,1.408514,18.438978
terror,120.583999,6.30158
terror,125.574816,9.452212
terror,72.327867,34.766797
terror,44.201919,15.345689
terror,9.072172,35.546145
terror,47.429321,6.773835
terror,71.037203,34.753272
terror,63.338478,26.633622
terror,36.230861,49.994061
terror,36.230861,49.994061
terror,28.816619,-1.397963
terror,71.23306,34.8545
terror,64.676556,35.77972
terror,63.690671,33.589532
terror,69.17131,32.948371
terror,44.505219,34.535939
terror,44.505219,34.535939
terror,44.505219,34.535939
terror,13.866243,12.249185
terror,20.079831,32.09975
terror,70.103534,33.901374
terror,34.465442,31.536022
terror,36.299684,33.470217
terror,65.693664,31.614631
terror,64.903183,36.050307
terror,48.019128,16.88653
terror,49.125008,14.538182
terror,28.991056,-1.051389
terror,70.134804,31.706888
terror,29.578954,4.958929
terror,43.13,36.34
terror,46.209155,22.755438
terror,70.447395,34.429836
terror,69.76059,34.594612
terror,33.803883,31.132043
terror,34.112653,31.212367
terror,34.112653,31.212367
terror,6.578339,7.561891
terror,124.517508,7.165741
terror,124.517508,7.165741
terror,-73.146235,8.328091
terror,28.99091,-1.053702
terror,69.230363,28.741923
terror,6.10222,5.77622
terror,43.783333,33.35
terror,35.299099,32.056972
terror,-5.810265,54.856471
terror,70.747433,33.814811
terror,45.467466,13.962564
terror,45.006995,12.789572
terror,45.041111,12.775278
terror,45.86954,13.879325
terror,67.023747,24.930257
terror,71.742588,34.149919
terror,71.742344,34.149997
terror,-6.007358,54.550396
terror,36.345111,35.290483
terror,,
terror,67.115032,36.700674
terror,69.916395,33.339385
terror,66.192943,32.922781
terror,124.679962,6.688606
terror,41.094472,34.368794
terror,12.088962,10.905959
terror,85.494589,25.316256
terror,37.279444,34.5825
terror,37.48333,34.56667
terror,64.878258,36.24499
terror,64.878258,36.24499
terror,64.429814,35.571247
terror,64.054454,35.682993
terror,64.234564,35.61892
terror,44.378569,14.296666
terror,44.378569,14.296666
terror,69.847281,32.343201
terror,67.197758,24.902179
terror,51.471283,25.303589
terror,3.267114,6.449744
terror,7.231595,10.61966
terror,70.447395,34.429836
terror,69.179434,34.533901
terror,68.031068,33.196123
terror,44.433333,33.3
terror,44.611213,33.087354
terror,44.235292,33.63497
terror,43.283574,33.450191
terror,70.945402,36.684256
terror,100.060844,9.530896
terror,43.295899,33.421399
terror,38.016944,48.554167
terror,37.675,48.062222
terror,37.8675,47.453611
terror,37.971468,48.398866
terror,37.810278,47.098056
terror,37.581438,47.768641
terror,38.784376,48.750995
terror,37.652819,47.827862
terror,45.30568,2.043958
terror,13.222047,10.750311
terror,67.070569,24.832017
terror,36.546198,33.071006
terror,80.779631,21.119301
terror,44.251964,33.077655
terror,43.67451,34.635539
terror,43.678302,34.629291
terror,43.646876,13.416416
terror,43.646876,13.416416
terror,0.08,17.36
terror,21.428066,41.997546
terror,122.557615,10.727751
terror,45.69972,18.520277
terror,44.247902,14.141572
terror,121.00884,6.060263
terror,61.67565,27.128868
terror,92.563591,24.680954
terror,71.338739,34.746996
terror,44.538422,34.276147
terror,44.271588,33.258237
terror,44.401651,33.423277
terror,43.299565,33.441343
terror,44.514869,33.349705
terror,44.31301,35.265597
terror,62.203121,34.344499
terror,81.659273,18.391134
terror,68.84699,34.964151
terror,69.099227,34.214554
terror,68.841617,34.359425
terror,62.960135,25.995334
terror,69.748795,32.908776
terror,101.355786,6.782746
terror,101.490345,6.864391
terror,62.325397,25.135913
terror,45.350173,2.060914
terror,43.775649,39.456603
terror,40.367542,36.656185
terror,37.159335,36.215531
terror,11.27374,10.91431
terror,11.280403,10.910509
terror,10.773285,10.822963
terror,44.4,33.3
terror,1.408283,18.439001
terror,121.972751,6.419502
terror,45.006956,12.789569
terror,44.98601,12.894405
terror,45.033129,12.798801
terror,45.033129,12.798801
terror,36.422645,34.547204
terror,97.904676,23.979447
terror,123.146464,7.747538
terror,92.096506,26.744352
terror,-6.127724,53.288583
terror,124.476389,6.867985
terror,44.433333,33.3
terror,44.458333,33.388889
terror,43.3,33.416667
terror,43.412838,34.927721
terror,81.490233,20.271481
terror,13.090425,32.862522
terror,34.112653,31.212367
terror,33.802708,31.131088
terror,34.240189,31.280258
terror,70.37191,34.810711
terror,65.693183,31.620014
terror,124.427381,6.934897
terror,31.503584,30.576868
terror,43.490958,34.883316
terror,43.49686,35.005104
terror,44.362792,33.998664
terror,44.362792,33.998664
terror,44.276123,33.998124
terror,44.276123,33.998124
terror,44.349722,33.995556
terror,16.876631,30.355781
terror,125.65418,8.661871
terror,101.449966,6.756299
terror,101.712705,5.95214
terror,68.616657,28.628786
terror,101.712705,5.95214
terror,42.55,33.85
terror,44.328386,33.277992
terror,-6.016667,14.683333
terror,44.395746,35.470616
terror,93.701433,24.348455
terror,123.68289,12.03279
terror,45.322811,15.464952
terror,20.690256,42.91648
terror,67.071612,24.927984
terror,36.420619,34.179507
terror,75.399438,32.033863
terror,67.009511,24.85788
terror,49.043265,14.486733
terror,7.367783,51.444674
terror,44.328386,33.277992
terror,44.401651,33.346641
terror,44.854424,33.879933
terror,44.21901,33.512586
terror,44.315808,35.466633
terror,44.145278,34.016389
terror,41.919647,32.559762
terror,81.991659,19.209141
terror,81.490967,20.270755
terror,13.192497,32.886483
terror,66.324049,31.805388
terror,63.290842,35.04013
terror,34.240189,31.280258
terror,34.240189,31.280258
terror,31.335283,29.849805
terror,31.503943,30.577668
terror,30.905722,29.937377
terror,30.908394,29.938297
terror,44.373779,33.664354
terror,101.51414,6.386993
terror,101.10463,6.451714
terror,67.91022,34.353756
terror,68.649436,33.907019
terror,67.82389,29.041033
terror,37.833358,48.400353
terror,70.246785,33.029134
terror,70.401759,33.173841
terror,70.025515,32.519192
terror,82.129017,18.679474
terror,81.92232,18.242918
terror,11.268253,6.901447
terror,43.193356,15.223084
terror,41.505015,2.329649
terror,44.019369,13.583145
terror,44.507563,33.251158
terror,30.019955,11.940378
terror,30.019955,11.940378
terror,30.019955,11.940378
terror,37.152894,36.208702
terror,31.303983,12.161509
terror,31.302778,12.164722
terror,31.591147,4.845406
terror,29.651048,12.045941
terror,124.793732,6.191554
terror,121.067005,13.796261
terror,46.833056,14.536389
terror,45.910676,13.663726
terror,43.639068,13.381146
terror,44.018015,13.584512
terror,46.837394,14.377873
terror,44.775642,13.804983
terror,45.041111,12.775278
terror,44.883333,13.05
terror,67.133736,24.822827
terror,67.066843,24.916712
terror,75.098517,32.559078
terror,67.846322,26.466384
terror,37.096368,36.223024
terror,85.823025,23.808091
terror,36.421202,34.180212
terror,23.703086,38.004671
terror,45.345713,2.037437
terror,68.011808,28.990578
terror,44.685901,33.125073
terror,44.354167,33.061667
terror,44.352328,33.294066
terror,126.05136,7.81999
terror,126.05136,7.81999
terror,125.992616,7.731239
terror,120.733804,16.992113
terror,43.276246,33.414561
terror,43.783333,33.35
terror,43.341365,33.455649
terror,43.859141,33.453425
terror,43.859141,33.453425
terror,23.961389,32.076111
terror,64.878258,36.24499
terror,65.738935,37.323699
terror,69.423111,37.065752
terror,64.863686,36.238743
terror,33.803014,31.131046
terror,85.283653,25.094399
terror,46.833056,14.536389
terror,44.685901,33.125073
terror,44.48659,33.321917
terror,29.716667,11.016667
terror,29.651048,12.045941
terror,44.153611,33.464444
terror,44.383333,33.366667
terror,43.49686,35.005104
terror,43.67451,34.635539
terror,-98.011081,17.340252
terror,85.313119,25.096074
terror,71.446847,33.99003
terror,-7.469408,54.830011
terror,70.424595,33.463719
terror,72.099403,34.260796
terror,36.420619,34.179507
terror,122.09355,6.929551
terror,44.58314,33.100152
terror,30.942188,31.108138
terror,124.41541,6.925951
terror,67.185046,33.30785
terror,43.343897,33.450349
terror,44.458294,33.303115
terror,43.3725,33.453056
terror,43.456279,34.922668
terror,44.667751,34.788274
terror,44.4,33.3
terror,44.385499,33.215389
terror,44.145278,34.016389
terror,43.493056,34.929167
terror,-76.62609,3.115381
terror,61.974422,33.678387
terror,70.364506,34.809016
terror,0.501686,15.659415
terror,20.099405,32.07878
terror,66.981385,30.138984
terror,80.81664,18.791402
terror,94.114281,25.653914
terror,30.527218,50.443231
terror,91.401722,26.519733
terror,29.496584,0.651532
terror,29.651048,12.045941
terror,44.413457,33.54631
terror,44.4,33.3
terror,43.328276,33.440376
terror,43.3,33.416667
terror,43.3,33.416667
terror,43.3,33.416667
terror,29.450939,-1.17645
terror,44.018015,13.584512
terror,45.033129,12.798801
terror,45.033333,12.8
terror,64.101102,26.966864
terror,69.319085,33.16506
terror,30.836503,29.311529
terror,79.093396,13.201381
terror,35.238609,31.8065
terror,101.601758,6.716448
terror,80.360288,19.236662
terror,80.699672,18.852067
terror,80.715734,18.872964
terror,40.143057,35.365051
terror,45.14945,33.773349
terror,34.112653,31.212367
terror,34.240189,31.280258
terror,124.482845,6.986262
terror,44.341667,33.295556
terror,44.34494,33.268315
terror,44.536067,33.3739
terror,44.70296,33.376952
terror,120.457568,17.021916
terror,44.415818,35.416066
terror,45.011933,33.994724
terror,101.716166,6.293523
terror,101.309038,6.819884
terror,66.185784,36.911907
terror,16.583835,31.205055
terror,16.590583,31.20346
terror,16.590583,31.20346
terror,65.666684,31.856434
terror,70.777201,34.266816
terror,66.911308,32.107527
terror,67.009939,24.861462
terror,70.791141,33.894527
terror,67.111901,24.814696
terror,71.31708,34.83853
terror,64.077083,26.922389
terror,30.527218,50.443231
terror,30.527218,50.443231
terror,29.716667,11.016667
terror,45.69972,18.520277
terror,38.787424,48.752767
terror,14.09241,11.169146
terror,69.450035,31.35372
terror,94.114281,25.653914
terror,34.509934,31.551138
terror,23.653224,13.879667
terror,41.710893,3.799472
terror,43.3,33.416667
terror,121.919201,13.997293
terror,20.65633,-1.619263
terror,43.01949,15.305307
terror,34.110652,31.210951
terror,120.969826,5.973409
terror,124.497511,7.017805
terror,43.993615,36.22924
terror,42.55,33.85
terror,43.493056,34.929167
terror,44.44178,33.362392
terror,44.328386,33.277992
terror,44.367852,33.118162
terror,44.391944,33.251389
terror,43.3,33.416667
terror,22.640247,32.763335
terror,20.077181,32.091754
terror,20.069392,32.089956
terror,44.755474,13.718074
terror,14.127207,11.237736
terror,13.691436,11.086174
terror,38.961823,48.756914
terror,-0.027987,16.263981
terror,34.453593,31.522561
terror,44.4,33.3
terror,43.3,33.416667
terror,43.341365,33.455649
terror,43.341365,33.455649
terror,43.341365,33.455649
terror,43.341365,33.455649
terror,43.341365,33.455649
terror,43.341365,33.455649
terror,44.4,33.3
terror,68.237154,32.687975
terror,123.675023,12.923379
terror,151.947275,-27.564238
terror,70.334342,33.699207
terror,124.063018,6.582166
terror,67.009939,24.861462
terror,67.579766,35.975984
terror,67.186738,32.192347
terror,62.110246,32.373416
terror,71.464182,33.959588
terror,84.93626,26.649113
terror,25.406733,41.122815
terror,33.618098,30.608949
terror,66.997376,30.582931
terror,124.237325,7.199348
terror,124.250293,7.217555
terror,124.437203,6.87004
terror,70.447395,34.429836
terror,70.447395,34.429836
terror,70.484301,34.454826
terror,44.488947,33.305081
terror,44.657778,33.814167
terror,44.398416,33.342257
terror,43.493056,34.929167
terror,45.34496,2.037102
terror,41.801566,0.066311
terror,49.1825,11.284722
terror,42.55,33.85
terror,44.022778,35.421111
terror,68.882719,36.66599
terror,32.84869,39.926904
terror,45.041111,12.775278
terror,45.033333,12.8
terror,45.5771,13.988915
terror,44.730833,13.696667
terror,44.85055,13.148959
terror,6.92269,4.848228
terror,37.810278,47.098056
terror,42.951111,14.802222
terror,34.453593,31.522561
terror,34.453593,31.522561
terror,36.420619,34.179507
terror,31.581367,4.846851
terror,38.514635,48.692857
terror,37.971468,48.398866
terror,44.488947,33.305081
terror,44.4,33.3
terror,44.936944,33.978611
terror,71.453062,34.760409
terror,90.634631,25.193491
terror,123.969698,6.923231
terror,124.445006,6.860234
terror,124.49466,7.020281
terror,124.534906,7.190309
terror,44.511148,2.716456
